Non-Traditional Alpha/Beta/Omega Dynamics, freeform, 14423
Alpha/Omega, freeform, 27770
Forced Bonding, freeform, 3073
Aged-Up Character(s), freeform, 69420
Mpreg, freeform, 72863
Public Sex, freeform, 56661
James "Bucky" Barnes/Original Female Character(s), relationship, 5164
Possessive Behavior, freeform, 69724
Parent/Child Incest, freeform, 16512
Grinding, freeform, 17331
Dark, freeform, 74255
Family Bonding, freeform, 39047
Clarke Griffin/Lexa, relationship, 12703
Lexa (The 100), character, 14001
Clarke Griffin, character, 29384
Luna (The 100), character, 1182
Abby Griffin, character, 7591
Raven Reyes, character, 14800
Bellamy Blake, character, 21158
Inspired by Fanart, freeform, 5143
Plot Twists, freeform, 8860
Apocalypse, freeform, 26312
No Angst, freeform, 16032
You, character, 41395
Comfort, freeform, 99411
Body Image, freeform, 7372
Hate to Love, freeform, 5345
Hate Sex, freeform, 13719
Attempted Rape/Non-Con, freeform, 13285
Attempted Sexual Assault, freeform, 6344
Lust, freeform, 7540
Kairi (Kingdom Hearts), character, 5309
Soul Bond, freeform, 11555
Friendship/Love, freeform, 259688
Love at First Sight, freeform, 16957
Dubious Morality, freeform, 7766
Other Relationship Tags to Be Added, relationship, 21262
Other Character Tags to Be Added, character, 37093
Fluffy Ending, freeform, 12515
Reunions, freeform, 41980
Hugs, freeform, 47694
Forehead Kisses, freeform, 11422
Come Eating, freeform, 32749
Come Swallowing, freeform, 15868
Size Kink, freeform, 44635
Homophobic Language, freeform, 16666
Smoking, freeform, 39278
Meet-Cute, freeform, 27198
Nanase Haruka/Tachibana Makoto, relationship, 4540
Tachibana Makoto, character, 9150
Nanase Haruka, character, 10112
Matsuoka Rin, character, 9525
Ryuugazaki Rei, character, 4698
Cute, freeform, 128485
Happy, freeform, 17056
5+1 Things, freeform, 29130
Hatake Kakashi, character, 32812
Kageyama Tobio, character, 32706
Kujo Jotaro, character, 13112
Giorno Giovanna, character, 11936
Higashikata Josuke (JoJo: Diamond is Unbreakable), character, 7645
Oikawa Tooru, character, 35784
Iwaizumi Hajime, character, 27375
Hisoka (Hunter X Hunter), character, 4592
Nishinoya Yuu, character, 11996
Ushijima Wakatoshi, character, 11771
Tendou Satori, character, 6981
Dio Brando, character, 7083
Akaashi Keiji, character, 25101
Bokuto Koutarou, character, 29248
Semi Eita, character, 4392
Tomioka Giyuu, character, 6475
Haiba Lev, character, 4828
Kuroo Tetsurou, character, 34541
Suoh Tamaki, character, 2226
Morinozuka Takashi, character, 1463
Roy Mustang, character, 12143
Sawamura Daichi, character, 20236
Kozume Kenma, character, 21977
Tsukishima Kei, character, 26428
Uzui Tengen, character, 0
Lemon, freeform, 14028
Declarations Of Love, freeform, 0
I'm Bad At Summaries, freeform, 0
I'm Bad At Tagging, freeform, 50481
I Wrote This Instead of Sleeping, freeform, 59427
Fluff without Plot, freeform, 0
Drama & Romance, freeform, 31282
One-Sided Attraction, freeform, 0
Porn with Feelings, freeform, 68054
Romantic Fluff, freeform, 0
Dreams and Nightmares, freeform, 114389
Sharing a Bed, freeform, 45780
Cuddles, freeform, 0
Future Fic, freeform, 47947
Birthday Fluff, freeform, 0
Canon Universe, freeform, 0
Alternate Universe - Magic, freeform, 0
Boys Kissing, freeform, 0
Biting, freeform, 54745
Marking, freeform, 0
Bullying, freeform, 38566
Alternate Universe - Merpeople, freeform, 9249
Strangers to Lovers, freeform, 33484
Frottage, freeform, 39637
Light Angst, freeform, 233713
Alternate Universe - Pirate, freeform, 7303
Alternate Universe - Vampire, freeform, 25688
Fanart, freeform, 70398
Public Display of Affection, freeform, 5502
Coffee Shops, freeform, 42747
University, freeform, 147659
Dan Howell/Phil Lester, relationship, 16957
Dan Howell, character, 15423
Phil Lester, character, 15276
Dan Howell & Phil Lester, relationship, 4936
Sirius Black/Remus Lupin, relationship, 36188
Hermione Granger, character, 113365
Spencer Reid, character, 19255
Sebastian Stan, character, 3468
Fred Weasley, character, 18392
George Weasley, character, 21306
Molly Weasley, character, 14072
Ron Weasley, character, 72823
Sirius Black, character, 71286
Remus Lupin, character, 65672
James Potter, character, 46343
Shane Madej, character, 3898
Ryan Bergara, character, 4011
Long Lost/Secret Relatives, freeform, 1583
Costume Parties & Masquerades, freeform, 4850
Interviews, freeform, 3022
Alternate Universe - Science Fiction, freeform, 22277
References to Ancient Greek Religion & Lore, freeform, 7504
Songfic, freeform, 49636
Internalized Homophobia, freeform, 37370
Family Issues, freeform, 16322
Medical Procedures, freeform, 10918
Medical Trauma, freeform, 3662
Medical Inaccuracies, freeform, 7119
Terminal Illnesses, freeform, 5460
Chronic Illness, freeform, 4741
Cheating, freeform, 33749
Neglect, freeform, 18809
Camping, freeform, 8569
Domestic, freeform, 231885
Female Player (Stardew Valley), character, 1589
Alex/Female Player (Stardew Valley), relationship, 162
Alex (Stardew Valley), character, 959
Sebastian (Stardew Valley), character, 2139
Sam (Stardew Valley), character, 1713
Harvey (Stardew Valley), character, 1410
My First Fanfic, freeform, 26710
POV Third Person, freeform, 29798
Face-Sitting, freeform, 14806
blowjob, freeform, 216541
Toxic Relationship, freeform, 38838
Rough Kissing, freeform, 15584
Moaning, freeform, 3169
Degradation, freeform, 0
Name-Calling, freeform, 7356
Bruises, freeform, 7912
Riding, freeform, 23339
Cock Slut, freeform, 6093
Slut Shaming, freeform, 7762
Shane (Stardew Valley), character, 1854
Hook-Up, freeform, 5131
Drunken Kissing, freeform, 7342
Feelings Realization, freeform, 27501
Alcohol Abuse/Alcoholism, freeform, 58204
POV Alternating, freeform, 29590
Backstory, freeform, 25759
Divorce, freeform, 9612
Weddings, freeform, 43531
Originally Posted on Tumblr, freeform, 14792
Age Regression/De-Aging, freeform, 21591
Non-Sexual Age Play, freeform, 9365
Original Non-Binary Character, character, 7786
Alternate Universe - Farm/Ranch, freeform, 1988
Blackbeard | Edward Teach/Stede Bonnet, relationship, 11670
Blackbeard | Edward Teach, character, 13615
Stede Bonnet, character, 12333
Coming In Pants, freeform, 7166
Israel Hands, character, 7824
Lucius Spriggs, character, 4685
Jim Jimenez, character, 2921
Kinktober 2022, freeform, 4178
Blindfolds, freeform, 15870
Roleplay, freeform, 15316
Threesome, freeform, 102598
Dom/sub Play, freeform, 5690
Submission, freeform, 36847
Subspace, freeform, 9375
Masturbation, freeform, 139247
Flufftober 2022, freeform, 1305
Tea, freeform, 7432
Black Pete (Our Flag Means Death), character, 2293
Drowning, freeform, 10420
Breathplay, freeform, 16671
5 Times, freeform, 5599
Begging, freeform, 26581
Dom/sub Undertones, freeform, 38299
Intercrural Sex, freeform, 11406
Post-Season/Series 01, freeform, 7957
Food, freeform, 135642
Podfic, freeform, 39338
Podfic Length: 30-45 Minutes, freeform, 3620
Audio Format: MP3, freeform, 19027
Audio Format: Streaming, freeform, 16343
Anal Plug, freeform, 8428
Objectification, freeform, 4225
Desk Sex, freeform, 6769
Time Loop, freeform, 8056
Soft sex, freeform, 0
Tenderness, freeform, 13320
Embedded Images, freeform, 6979
UST, freeform, 33998
Resolved Sexual Tension, freeform, 10607
Mutual Masturbation, freeform, 20834
Podfic Welcome, freeform, 6840
Sensory Deprivation, freeform, 19998
Master/Pet, freeform, 11286
Orgasm Delay/Denial, freeform, 63713
Temperature Play, freeform, 4850
Scott Lang, character, 8413
Alternate Universe - Fantasy, freeform, 90934
moodboard, freeform, 0
Maria Hill/Natasha Romanov, relationship, 2198
Maria Hill, character, 14997
Growing Old Together, freeform, 1776
POV Steve Rogers, freeform, 2387
Plans For The Future, freeform, 2172
Digital Art, freeform, 21742
Suggestive Themes, freeform, 10562
T'Challa (Marvel), character, 10522
Wakanda (Marvel), freeform, 1299
Steve Rogers/Natasha Romanov, relationship, 5988
Nick Fury & Natasha Romanov, relationship, 221
Experiments, freeform, 18164
Children, freeform, 116863
Steve Rogers Feels, freeform, 5914
Natasha Romanov Feels, freeform, 2226
Raven | Mystique, character, 7657
Barney Barton, character, 970
Scott Summers, character, 5932
Charles Xavier, character, 21563
Erik Lehnsherr, character, 19441
Alex Summers, character, 3580
Wade Wilson, character, 14822
Not Canon Compliant, freeform, 68670
Mutants, freeform, 5709
Clint Barton/Phil Coulson, relationship, 11199
Slow Dancing, freeform, 11147
Steve Rogers Needs a Hug, freeform, 4965
Loki (Marvel)/Reader, relationship, 7883
Enemies to Lovers, freeform, 99503
Multiple Orgasms, freeform, 48378
Memory Loss, freeform, 26214
Hand & Finger Kink, freeform, 6676
Enthusiastic Consent, freeform, 10339
Fingerfucking, freeform, 236718
LGBTQ Themes, freeform, 406068
Orgasm, freeform, 129962
Penis In Vagina Sex, freeform, 15134
POV Multiple, freeform, 47064
Protectiveness, freeform, 221691
Protective Loki (Marvel), freeform, 2202
Roughness, freeform, 140191
Rebecca Barnes Proctor, character, 2182
Winifred Barnes, character, 1221
Lucky (Hawkeye), character, 2115
Self-Discovery, freeform, 9765
Alternate Universe - No Powers, freeform, 46479
Family Feels, freeform, 51750
Family Secrets, freeform, 6604
Loki & Thanos (Marvel), relationship, 99
Thanos & Thor (Marvel), relationship, 0
Heimdall (Marvel), character, 3045
Brunnhilde | Valkyrie (Marvel), character, 4537
Thanos (Marvel), character, 5261
Clint Barton Is a Good Bro, freeform, 1736
Thor is Not Stupid (Marvel), freeform, 1162
Tony Stark Feels, freeform, 4153
Tony Stark Has Issues, freeform, 4737
Loki/Tony Stark, relationship, 11681
Harry Potter, character, 168330
Loki, character, 81479
BAMF Tony Stark, freeform, 2585
Parent Tony Stark, freeform, 22126
Coma, freeform, 5664
Protective Tony Stark, freeform, 9098
Howard Stark's A+ Parenting, freeform, 3861
Logan Echolls/Veronica Mars, relationship, 2548
Veronica Mars, character, 3256
Logan Echolls, character, 2857
Pre-Series, freeform, 90309
trigger warning, freeform, 19266
Implied/Referenced Rape/Non-con, freeform, 52814
Past Rape/Non-con, freeform, 19977
Alternate Universe - Historical, freeform, 54458
Alternate Universe - Everyone Lives/Nobody Dies, freeform, 32901
Pre-Canon, freeform, 90309
Family, freeform, 677727
Supernatural Elements, freeform, 310396
Holidays, freeform, 197304
Hank Pym/Steve Rogers, relationship, 0
Hank Pym, character, 1604
big ant-man, freeform, 0
normal size captain america, freeform, 0
Clint Barton & Laura Barton & Natasha Romanov, relationship, 49
Redwing & Natasha Romanov, relationship, 0
Redwing & Steve Rogers, relationship, 0
Sharon Carter & Steve Rogers, relationship, 212
James Rogers & Steve Rogers & Natasha Romanov, relationship, 0
James Rogers & Natasha Romanov, relationship, 0
James Rogers & Steve Rogers, relationship, 0
Sharon Carter (Marvel), character, 6763
Redwing (Marvel), character, 196
James Rogers, character, 310
Laura Barton, character, 4214
Alternate Universe - Neighbors, freeform, 5439
Artist Steve Rogers, freeform, 2789
Asthmatic Steve Rogers, freeform, 83
War Veteran Steve Rogers, freeform, 209
Natasha Romanov Is Not A Robot, freeform, 2744
Parent Steve Rogers, freeform, 1350
Parent Natasha Romanov, freeform, 584
Married Steve Rogers/Natasha Romanov, freeform, 0
Sounding, freeform, 4022
Shibari, freeform, 5290
Urethral Play, freeform, 1356
Microfic, freeform, 3272
James "Bucky" Barnes/Sarah Wilson, relationship, 556
Sarah Wilson (Marvel), character, 2373
Werewolves, freeform, 46610
Nymphs & Dryads, freeform, 1104
Triple Drabble, freeform, 5258
Alternate Universe - Fairy Tale, freeform, 14587
-ish?, freeform, 0
With Moodboard, freeform, 0
2 grumpy old men, freeform, 0
Phil Coulson/Melinda May, relationship, 3671
Melinda May, character, 11172
Undercover, freeform, 10770
Undercover as Married, freeform, 533
Fixing a tie, freeform, 0
Hotels, freeform, 9035
Dress Up, freeform, 2208
Young Philinda, freeform, 0
James "Bucky" Barnes/Loki, relationship, 767
Genderfluid Loki (Marvel), freeform, 1967
Nonbinary Bucky Barnes, freeform, 184
Howard Stark, character, 8201
Mafia AU, freeform, 11442
Female Tony Stark, freeform, 1164
Post-Serum Steve Rogers, freeform, 4762
Getting Together, freeform, 122832
T'Challa (Marvel)/Reader, relationship, 268
Shuri (Marvel), character, 8421
Dora Milaje, character, 364
Parker Reader, freeform, 0
Peter Parker’s Sister Reader, freeform, 0
Reader Is Peter Parker’s Sister, freeform, 0
Otto Octavius/Peter Parker, relationship, 108
Otto Octavius, character, 2317
organic webs, freeform, 0
Mentions of Murder, freeform, 82256
Inept PD, freeform, 0
Confessions, freeform, 165002
Vomiting, freeform, 26594
Sick Character, freeform, 61842
Rescue, freeform, 14230
Hand and Finger Kink, freeform, 0
Impalement, freeform, 0
Graphic Descriptions of Injuries, freeform, 186367
Comfort Sex, freeform, 5357
Jack Rollins, character, 2566
Tentacles, freeform, 23517
Whumptober, freeform, 21863
Eldritch, freeform, 3766
Monsters, freeform, 16351
James "Bucky" Barnes & Reader, relationship, 3233
Non-Sexual Intimacy, freeform, 10311
Fluff and Hurt/Comfort, freeform, 27857
Sweet, freeform, 183989
James "Bucky" Barnes & Natasha Romanov, relationship, 1771
Nuisances to Lovers, freeform, 0
The Sprinklegate Fic of My Dreams, freeform, 0
Alternate Universe - No Superheroes, freeform, 0
Past Peggy Carter/Steve Rogers, freeform, 797
Brief Mention of Parental Death, freeform, 4660
VERY Vague and Veiled Reference to State-Sponsored Homophobia, freeform, 0
Steve Fucking LOVES Sprinkles, freeform, 0
Bucky Fucking LOVES Annoying Customers, freeform, 0
Bisexual Steve Rogers, freeform, 2539
Gay Bucky Barnes, freeform, 1080
baker!Steve, freeform, 48
Russian-ish!Bucky, freeform, 0
I Make All My Characters Like Food I Like, freeform, 0
Bucky Loves Chocolate Croissants, freeform, 0
Putting Cashew Cream Frosting On a Cupcake Because Why the Hell Not, freeform, 0
iykyk, freeform, 0
Natasha Romanov Is a Good Bro, freeform, 4115
Bucky Barnes is a Google Reviews Troll, freeform, 0
This Is In England But You Wouldn't Know It, freeform, 5861
No Britpicker Because There Are Somehow No Brits!!!, freeform, 0
Avengers Expat Community 4 Life, freeform, 0
Clint Barton Makes a Cameo, freeform, 186
Minor Clint/Natasha Flirtationship, freeform, 0
Billy Kaplan, character, 3020
Tommy Shepherd, character, 2122
unwanted flirting, freeform, 0
not sure what to tag this, freeform, 90094
its just cute shit, freeform, 0
Winter Soldier, character, 145357
Rape/Non-con Elements, freeform, 191584
Dubious Consent, freeform, 124272
Knifeplay, freeform, 14096
No Plot/Plotless, freeform, 23373
Captain America: The Winter Soldier, freeform, 2546
Peter Parker & Morgan Stark (Marvel Cinematic Universe), relationship, 1758
Morgan Stark (Marvel Cinematic Universe), character, 7442
Precious Morgan Stark (Marvel Cinematic Universe), freeform, 655
Kid Morgan Stark (Marvel Cinematic Universe), freeform, 260
Peter Parker & Morgan Stark are Siblings (Marvel Cinematic Universe), freeform, 372
Horses, freeform, 5094
Horseback Riding, freeform, 1646
